image index, last exit, entropy, gt, pred, correct
0, 1, 0.08495921641588211, 53, 53, 1
1, 1, 0.062171097844839096, 48, 48, 1
2, 1, 0.062378428876399994, 86, 86, 1
3, 1, 0.04501410573720932, 54, 54, 1
4, 1, 0.018065927550196648, 17, 17, 1
5, 1, 0.009108028374612331, 20, 20, 1
6, 1, 0.08618342876434326, 57, 0, 0
7, 1, 0.04001930356025696, 49, 49, 1
8, 1, 0.04694404453039169, 22, 87, 0
9, 1, 0.027333920821547508, 88, 88, 1
10, 1, 0.028661878779530525, 23, 23, 1
11, 1, 0.08078011870384216, 0, 0, 1
12, 1, 0.05585666745901108, 48, 48, 1
13, 1, 0.04958833009004593, 76, 76, 1
14, 1, 0.042816244065761566, 71, 71, 1
15, 1, 0.044246554374694824, 39, 39, 1
16, 1, 0.0889788269996643, 61, 61, 1
17, 1, 0.04206846281886101, 17, 17, 1
18, 1, 0.07754157483577728, 48, 48, 1
19, 1, 0.06977719068527222, 71, 71, 1
20, 1, 0.08826422691345215, 8, 8, 1
21, 1, 0.09558087587356567, 70, 70, 1
22, 1, 0.07082489877939224, 87, 87, 1
23, 1, 0.07307691872119904, 20, 20, 1
24, 1, 0.06348538398742676, 17, 17, 1
25, 1, 0.07704462110996246, 47, 47, 1
26, 1, 0.062340639531612396, 42, 42, 1
27, 1, 0.04977259784936905, 0, 0, 1
28, 1, 0.08128541707992554, 17, 17, 1
29, 1, 0.03082921728491783, 21, 21, 1
30, 1, 0.06955340504646301, 17, 17, 1
31, 1, 0.031718216836452484, 48, 48, 1
32, 1, 0.06802341341972351, 95, 95, 1
33, 1, 0.048894003033638, 8, 8, 1
34, 1, 0.03283969312906265, 17, 17, 1
35, 1, 0.06500106304883957, 87, 87, 1
36, 1, 0.04047982394695282, 8, 8, 1
37, 1, 0.09569802135229111, 62, 62, 1
38, 1, 0.0024922010488808155, 0, 0, 1
39, 1, 0.020679663866758347, 94, 94, 1
40, 1, 0.013609073124825954, 53, 53, 1
41, 1, 0.0585036538541317, 41, 41, 1
42, 1, 0.025928504765033722, 49, 49, 1
43, 1, 0.050049297511577606, 25, 94, 0
44, 1, 0.09683483093976974, 89, 89, 1
45, 1, 0.032065391540527344, 41, 41, 1
46, 1, 0.035361938178539276, 42, 42, 1
47, 1, 0.026829402893781662, 94, 94, 1
48, 1, 0.02815583162009716, 94, 94, 1
49, 1, 0.03310711309313774, 41, 41, 1
50, 1, 0.001062659895978868, 0, 0, 1
51, 1, 0.004317661747336388, 42, 42, 1
52, 1, 0.07177843898534775, 20, 20, 1
53, 1, 0.09311279654502869, 76, 76, 1
54, 1, 0.05167791247367859, 41, 41, 1
55, 1, 0.010869228281080723, 94, 94, 1
56, 1, 0.05451538413763046, 20, 20, 1
57, 1, 0.08563568443059921, 71, 71, 1
58, 1, 0.00785355269908905, 41, 41, 1
59, 1, 0.06368426978588104, 54, 54, 1
60, 1, 0.03649255633354187, 86, 86, 1
61, 1, 0.06511802971363068, 87, 87, 1
62, 1, 0.08292502164840698, 94, 16, 0
63, 1, 0.057801298797130585, 62, 62, 1
64, 1, 0.0920342206954956, 83, 83, 1
65, 1, 0.050252221524715424, 21, 21, 1
66, 1, 0.047511205077171326, 20, 20, 1
67, 1, 0.043532636016607285, 47, 47, 1
68, 1, 0.015093673951923847, 94, 94, 1
69, 1, 0.07516191154718399, 33, 33, 1
70, 1, 0.09696217626333237, 56, 56, 1
71, 1, 0.002016437705606222, 0, 0, 1
72, 1, 0.02650049701333046, 62, 62, 1
73, 1, 0.035799358040094376, 33, 33, 1
74, 1, 0.059397339820861816, 82, 82, 1
75, 1, 0.053183913230895996, 62, 70, 0
76, 1, 0.03355840593576431, 8, 8, 1
77, 1, 0.08821380138397217, 42, 88, 0
78, 1, 0.06334705650806427, 87, 87, 1
79, 1, 0.04598020762205124, 41, 41, 1
80, 1, 0.039627112448215485, 71, 71, 1
81, 1, 0.022034872323274612, 20, 20, 1
82, 1, 0.010958589613437653, 53, 53, 1
83, 1, 0.05394361913204193, 41, 41, 1
84, 1, 0.0458512157201767, 68, 68, 1
85, 1, 0.0660565122961998, 62, 92, 0
86, 1, 0.07751095294952393, 88, 88, 1
87, 1, 0.02938833460211754, 68, 68, 1
88, 1, 0.09334514290094376, 36, 36, 1
89, 1, 0.017440756782889366, 20, 20, 1
90, 1, 0.0861949771642685, 62, 62, 1
91, 1, 0.07905048131942749, 23, 23, 1
92, 1, 0.03953364118933678, 0, 0, 1
93, 1, 0.06273552775382996, 69, 69, 1
94, 1, 0.044331617653369904, 69, 69, 1
95, 1, 0.008657669648528099, 60, 60, 1
96, 1, 0.039799511432647705, 88, 88, 1
97, 1, 0.0774790421128273, 0, 0, 1
98, 1, 0.09965912997722626, 68, 68, 1
99, 1, 0.030881164595484734, 17, 17, 1
100, 1, 0.09174419939517975, 24, 24, 1
101, 1, 0.08716243505477905, 20, 20, 1
102, 1, 0.011989923194050789, 0, 0, 1
103, 1, 0.03941156715154648, 8, 8, 1
104, 1, 0.07675965130329132, 96, 96, 1
105, 1, 0.03712678700685501, 23, 23, 1
106, 1, 0.09956328570842743, 37, 17, 0
107, 1, 0.015102851204574108, 39, 39, 1
108, 1, 0.07308172434568405, 62, 62, 1
109, 1, 0.00919488724321127, 82, 82, 1
110, 1, 0.06177791208028793, 60, 60, 1
111, 1, 0.02987193688750267, 71, 71, 1
112, 1, 0.07835777848958969, 21, 21, 1
113, 1, 0.05964801833033562, 49, 49, 1
